MomenTUM.A1ModJulian,MomenTUM.Mars.Altitude
31634.71560639657,1048.455320143193
31634.71490273227,1185.565425408442
31634.71417334197,1337.464075742937
31634.71341644157,1504.375310749619
31634.71263097079,1686.32349996888
31634.71181364165,1883.82975090026
31634.71096373397,2096.796311427057
31634.71007906307,2325.457382506786
31634.70915738699,2570.063542097095
31634.70819292171,2831.839181728383
31634.70717756197,3112.727500362414
31634.70611498015,3411.421854877688
31634.70499403749,3730.745087922484
31634.70381067392,4071.56763189902
31634.70256384531,4433.864986037453
31634.70124342996,4820.237697412302
31634.70063157846,5000.000003713079
31634.7007473192,4965.97555139791
31634.70096803481,4901.186541473144
31634.70135043167,4789.238298610207
31634.70206308415,4581.661191257083
31634.70325127136,4238.832802934834
31634.70464996315,3841.049877981572
31634.70601220597,3460.495969674257
31634.70730344905,3107.027529623523
31634.70851866361,2781.882507065256
31634.70966547718,2482.831037925329
31634.71074803452,2208.624264414695
31634.71177782628,1956.256456552883
31634.71275482024,1725.670400962594
31634.71368711874,1514.883735741228
31634.71458071163,1322.5613053218
31634.71543726257,1148.366190692718
31634.71625873263,991.8497868550626
31634.71704737846,852.460874769471
31634.71780547734,729.6036458202725
31634.718537788,622.2978263070909
31634.71924603105,530.0603451716461
31634.71993632919,451.8867910111167
31634.72061009713,387.4366893002034
31634.72126827122,336.3393311410255
31634.72192163213,297.6369135119344
31634.72255857199,271.7169344306089
31634.72320085582,257.52654364714
31634.7238337968,255.2724185897905
31634.72446948741,264.5766549392597
31634.72511168553,285.4504950196347
31634.72575611589,317.5546357275971
31634.72640594217,360.6836171364303
31634.727051713,413.5902713420382
31634.7277118252,477.2748671992076
31634.72839035183,552.0078448650693
31634.72908128702,636.8438172236424
31634.72979196592,732.3115038793594
31634.73051734636,837.3109166009035
31634.73126291797,952.136501171181
31634.7320313965,1076.74598430707
31634.73283860863,1213.366213243407
31634.73364699782,1355.013587918547
31634.733713818,1366.907542050511
31634.73498734594,1599.106309469304
31634.73625080894,1838.316943534004
31634.73758476934,2098.222228885767
31634.73900344106,2380.814512766191
31634.74051086278,2686.064315124193
31634.74214424165,3020.663029722052
31634.74328718267,3256.28497606395
31634.74374032808,3349.918273059938
31634.74406576417,3417.216420449859
31634.74429221987,3464.067180648066
31634.74449933028,3506.928164812831
31634.74485531513,3580.620357375564
31634.74538774221,3690.871389809025
31634.74622577957,3864.423168547732
31634.74748641753,4125.3333229246
31634.74963466437,4568.78328847082
31634.75205075263,5064.644496296518
31634.7546641221,5596.433251334798
31634.7574735499,6161.939347191765
31634.76047827346,6759.051990511502
31634.76369217824,7388.566398899447
31634.76714093416,8053.440755978103
31634.77082690739,8752.00972218332
31634.77477951039,9487.662147003741
31634.77902886432,10263.61763574688
31634.78360980445,11083.61981240115
31634.78853677083,11947.49598657106
31634.79384742734,12858.95054347369
31634.79957539436,13820.61989031145
31634.80183464908,14194.15027064537
31634.80296155209,14379.28910218326
31634.80324415744,14425.59740493243
31634.80353287924,14472.85823352084
31634.80412950141,14570.36075144887
31634.80470289031,14663.86630163944
31634.80599590507,14874.01240067463
31634.80913033861,15379.41679506267
31634.8144337839,16222.09356398166
31634.82168656241,17350.62233389182
31634.82964449763,18559.45431470153
31634.83825924748,19836.16686260349
31634.84758710908,21184.28789994379
31634.85768014138,22606.2613479979
31634.86860253179,24105.77718860922
31634.88043559591,25688.25215706311
31634.89325035825,27357.04858218161
31634.90714167967,29117.96947388158
31634.92219694657,30975.09022454255
31634.9385174552,32933.47178182359
31634.95620948529,34997.95918301927
31634.9753976274,37174.65283362118
31634.99620174189,39468.17721333107
31635.01876829688,41885.1352291884
31635.0432434629,44431.01179986485
31635.06979526545,47112.4646908907
31635.09859697935,49935.47895020682
31635.12984708403,52907.25029352983
31635.16375095604,56034.25493727328
31635.20053750313,59323.71956908641
31635.24045688969,62783.20772347881
31635.28377391312,66419.89826419299
31635.33077488266,70241.06104668968
31635.38177734817,74254.65332034006
31635.43711741433,78468.10062278365
31635.49717247354,82889.84847973441
31635.56233900067,87527.44419174176
31635.63304562364,92388.34293053616
31635.70976520501,97480.47020250454
31635.79300283894,102811.1145475333
31635.88333688611,108389.2183211224
31635.98134270218,114220.2775685237
31636.08761295851,120307.7066635355
31636.2028176507,126656.0707405178
31636.3277419721,133272.4007668252
31636.46345241868,140173.4471298697
31636.61096482842,147367.124588581
31636.77025726782,154808.1767454225
31636.94134160171,162455.6485594076
31637.13275932333,170626.9391539256
31637.33417345131,178824.5242617111
31637.54936865632,187168.5783974072
31637.78734754812,195939.8737385887
31638.02218029048,204163.8550119266
31638.28168180293,212792.8521131618
31638.5353705973,220797.3081692175
31638.80840373709,228969.6827325028
31639.07387594078,236504.922047668
31639.33967968463,243668.7688470318
31639.60920963985,250565.9787828129
31639.88605139622,257285.9194849574
31640.15803317503,263546.1118058093
31640.4309028376,269502.0229196222
31640.7112158647,275296.2706835498
31640.99465970787,280834.7203336593
31641.2767275695,286038.4694526908
31641.56641099641,291074.4714239798
31641.86506156444,295950.3261310667
31642.15943126203,300452.1841423102
31642.44228665762,304501.7394328358
31642.72447569482,308279.0737272176
31643.00742724291,311809.4668005966
31643.28539959975,315032.4856451894
31643.56483678485,318032.4122301421
31643.85155179278,320864.9045628036
31644.13899207641,323459.1557900868
31644.42470344161,325798.0982020034
31644.70951558682,327895.1612869169
31644.99312026899,329753.5774910412
31645.26734770058,331334.9037016921
31645.53340874132,332668.3951368264
31645.79966860079,333806.5214319765
31646.0651012529,334746.8937219622
31646.26230879457,335320.6419324171
31646.26242453531,335320.9474819472
31646.262638687,335321.5127348212
31646.26280003144,335321.9385203947
31646.26291577218,335322.2439147008
31646.26319479652,335322.9799998527
31646.26397239298,335325.0302304581
31646.26622195191,335330.9521788222
31646.27144011644,335344.6357681673
31646.27838456088,335362.7308932713
31646.28532900533,335380.6943807678
31646.29227344977,335398.526244002
31646.29921789421,335416.2264962025
31646.30616233866,335433.7951505244
31646.31310678311,335451.232220026
31646.32005122755,335468.5377176132
31646.32699567199,335485.7116561277
31646.33394011644,335502.7540482921
31646.34088456088,335519.6649067608
31646.34782900533,335536.4442440397
31646.35477344977,335553.0920725492
31646.36171789421,335569.60840461
31646.36866233866,335585.9932524444
31646.37560678311,335602.2466281698
31646.38255122755,335618.3685437781
31646.38949567199,335634.3590112003
31646.39644011644,335650.2180422422
31646.40338456088,335665.9456485991
31646.41032900533,335681.5418418666
31646.41727344977,335697.0066335755
31646.42421789421,335712.3400350995
31646.43116233866,335727.542057724
31646.43810678311,335742.6127126833
31646.44505122755,335757.5520110308
31646.45199567199,335772.3599637808
31646.45894011644,335787.0365818008
31646.46588456088,335801.5818758929
31646.47282900533,335815.9958567467
31646.47977344977,335830.2785349162
31646.48671789421,335844.4299209182
31646.49366233866,335858.4500251258
31646.50060678311,335872.3388577881
31646.50755122755,335886.0964291285
31646.51449567199,335899.722749186
31646.52144011644,335913.2178279334
31646.52838456088,335926.5816752713
31646.53532900533,335939.8143009378
31646.54227344977,335952.9157146385
31646.54921789421,335965.8859259092
31646.55616233866,335978.7249442379
31646.56310678311,335991.4327789759
31646.57005122755,336004.0094394038
31646.57699567199,336016.4549346764
31646.58394011644,336028.7692738564
31646.59088456088,336040.9524659088
31646.59782900533,336053.0045196869
31646.60477344977,336064.9254439589
31646.61171789421,336076.7152473968
31646.61866233866,336088.373938518
31646.62560678311,336099.9015258257
31646.63255122755,336111.2980176502
31646.63949567199,336122.5634222564
31646.64644011644,336133.697747801
31646.65338456088,336144.7010023161
31646.66032900533,336155.5731937892
31646.66727344977,336166.3143300591
31646.67421789421,336176.9244188773
31646.68116233866,336187.4034678801
31646.68810678311,336197.7514846394
31646.69505122755,336207.9684766234
31646.70199567199,336218.0544511308
31646.70894011644,336228.0094154567
31646.71588456088,336237.8333767439
31646.72282900533,336247.5263420261
31646.72977344977,336257.0883182566
31646.73671789421,336266.5193122821
31646.74366233866,336275.8193308522
31646.75060678311,336284.9883806297
31646.75755122755,336294.026468142
31646.76449567199,336302.9335998574
31646.77144011644,336311.7097820907
31646.77838456088,336320.3550211149
31646.78532900533,336328.8693230783
31646.79227344977,336337.2526940117
31646.79921789421,336345.5051398652
31646.80616233866,336353.6266664807
31646.81310678311,336361.6172796261
31646.82005122755,336369.4769849311
31646.82699567199,336377.2057879242
31646.83394011644,336384.8036941003
31646.84088456088,336392.2707087551
31646.84782900533,336399.6068371623
31646.85477344977,336406.8120844542
31646.86171789421,336413.8864556866
31646.86866233866,336420.8299558045
31646.87560678311,336427.64258965
31646.88255122755,336434.3243619683
31646.88949567199,336440.8752774245
31646.89644011644,336447.2953405349
31646.90338456088,336453.5845557645
31646.91032900533,336459.7429274654
31646.91727344977,336465.7704598587
31646.92421789421,336471.6671571106
31646.93116233866,336477.4330232872
31646.93810678311,336483.0680623124
31646.94505122755,336488.5722780277
31646.95199567199,336493.9456742005
31646.95894011644,336499.1882544851
31646.96588456088,336504.3000224067
31646.97282900533,336509.2809814325
31646.97977344977,336514.1311349142
31646.98671789421,336518.8504860907
31646.99366233866,336523.4390381234
31647.00060678311,336527.8967940508
31647.00755122755,336532.2237568502
31647.01449567199,336536.4199293588
31647.02144011644,336540.4853143279
31647.02838456088,336544.4199144147
31647.03532900533,336548.2237321632
31647.04227344977,336551.8967700375
31647.04921789421,336555.4390304122
31647.05616233866,336558.8505155132
31647.06310678311,336562.1312275153
31647.07005122755,336565.2811684737
31647.07699567199,336568.3003403369
31647.08394011644,336571.1887449666
31647.09088456088,336573.9463841359
31647.09782900533,336576.57325949
31647.10477344977,336579.069372593
31647.11171789421,336581.4347249208
31647.11866233866,336583.66931781
31647.12560678311,336585.7731525425
31647.13255122755,336587.7462302794
31647.13949567199,336589.5885520679
31647.14644011644,336591.3001188945
31647.15338456088,336592.8809316236
31647.16032900533,336594.3309910143
31647.16727344977,336595.6502977384
31647.17421789421,336596.8388523455
31647.18116233866,336597.8966553188
31647.18810678311,336598.8237070479
31647.19505122755,336599.6200077615
31647.20199567199,336600.28555766
31647.20894011644,336600.820356816
31647.21588456088,336601.2244051784
31647.22282900533,336601.4977026394
31647.22977344977,336601.6402489681
31647.23387211766,336601.6630223521
31647.23398785841,336601.6630038147
31647.23402407782,336601.6629902066
31647.23413981857,336601.6629225077
31647.23441766652,336601.662612325
31647.23508462527,336601.6610167258
31647.23665030878,336601.6525503819
31647.24052002953,336601.6032200823
31647.24746447398,336601.4132759267
31647.25440891842,336601.0930776483
31647.26135336287,336600.642624571
31647.26829780731,336600.0619158098
31647.27524225176,336599.3509504735
31647.2821866962,336598.5097275086
31647.28913114065,336597.5382457843
31647.29607558509,336596.4365041101
31647.30302002953,336595.2045011266
31647.30996447398,336593.8422354204
31647.31690891842,336592.3497054966
31647.32385336287,336590.7269097114
31647.33079780731,336588.9738463428
31647.33774225176,336587.090513583
31647.3446866962,336585.0769095318
31647.35163114065,336582.9330321528
31647.35857558509,336580.6588793654
31647.36552002953,336578.2544489212
31647.37246447398,336575.7197385537
31647.37940891842,336573.05474581
31647.38635336287,336570.259468224
31647.39329780731,336567.333903176
31647.40024225176,336564.2780479644
31647.4071866962,336561.0918997819
31647.41413114065,336557.7754557553
31647.42107558509,336554.3287128416
31647.42802002953,336550.7516679805
31647.43496447398,336547.0443179781
31647.44190891842,336543.2066595175
31647.44885336287,336539.2386892384
31647.45579780731,336535.1404036017
31647.46274225176,336530.9117990637
31647.4696866962,336526.5528719123
31647.47663114065,336522.0636183553
31647.48357558509,336517.4440345329
31647.49052002953,336512.694116465
31647.49746447398,336507.8138600222
31647.50440891842,336502.8032610531
31647.51135336287,336497.6623152895
31647.51829780731,336492.3910183341
31647.52524225176,336486.9893657
31647.5321866962,336481.4573528421
31647.53913114065,336475.7949750709
31647.54607558509,336470.0022276011
31647.55302002953,336464.0791055647
31647.55996447398,336458.0256040067
31647.56690891842,336451.8417178336
31647.57385336287,336445.5274418789
31647.58079780731,336439.0827708957
31647.58774225176,336432.5076995001
31647.5946866962,336425.8022222334
31647.60163114065,336418.9663335209
31647.60857558509,336412.0000277223
31647.61552002953,336404.9032990406
31647.62246447398,336397.6761416405
31647.62940891842,336390.3185495479
31647.63635336287,336382.830516726
