MomenTUM.A1ModJulian,MomenTUM.Phobos.RMAG
32457.21785157191,15115.16081925625
32457.22418544263,14750.55543227048
32457.2305042781,14378.55597265162
32457.236816546,13998.74143323526
32457.2431468699,13609.67269899563
32457.24947376208,13212.74466365695
32457.25578728276,12808.76153865182
32457.26209073608,12397.75379987957
32457.26839794556,11979.09223511143
32457.27470336338,11553.47361905521
32457.28101197492,11120.97197679267
32457.28731204512,10682.90393989407
32457.29359937513,10240.19779783121
32457.29988211562,9793.023345128251
32457.30616632885,9341.807350988011
32457.31245793109,8887.128250410829
32457.31875520567,8430.296519175308
32457.32504113944,7973.955364738003
32457.33133248321,7518.553041272593
32457.33761587485,7067.028496346661
32457.34389647124,6621.358285557263
32457.35016364137,6185.101429367697
32457.3564385018,5760.21327041997
32457.36271603589,5351.275049242394
32457.36898942442,4963.898271471513
32457.37526145415,4604.215186029563
32457.38152721034,4280.088327860969
32457.3877954154,3999.958793616258
32457.39406044998,3773.895832341314
32457.40032354449,3611.544149686869
32457.40658702012,3520.891970410371
32457.41285047411,3506.451772826612
32457.41911281535,3567.810800597264
32457.42537867555,3699.788788631962
32457.43163793683,3893.37311951621
32457.43790793918,4138.858273111012
32457.44417865104,4425.815372376134
32457.45044523088,4744.94885923439
32457.45671199364,5088.916415862408
32457.46297782127,5451.615357804594
32457.46923965611,5828.118154915984
32457.47551221733,6215.660019504196
32457.48179851625,6611.645870060475
32457.48807638126,7012.506826253533
32457.49435313319,7417.02549714731
32457.50064530595,7824.993786645187
32457.50692706811,8233.754743239824
32457.51321002577,8643.300661315803
32457.51949536817,9053.124144936681
32457.52577676366,9462.35696578587
32457.53205753589,9870.855968927983
32457.53835091056,10279.18615668488
32457.54463291272,10685.54495703055
32457.55093063643,11091.46419807849
32457.55722310824,11495.38219809489
32457.56353817378,11898.87294928157
32457.56984503069,12299.74627725964
32457.576152151,12698.3116806492
32457.58246413421,13094.60011813107
32457.5887809988,13488.32078057193
32457.5950939629,13878.6077360552
32457.60140558362,14265.27137603967
32457.60772256895,14648.3325018892
32457.61404136806,15027.1478001698
32457.62035616891,15400.91791580331
32457.62667356747,15769.55242865163
32457.63299068587,16132.373058118
32457.63930684451,16488.81523122103
32457.64562113015,16838.29073960014
32457.65193575403,17180.3760805876
32457.65825260082,17514.6194274282
32457.66457076235,17840.42264453979
32457.6708875201,18157.11585100705
32457.67720121719,18464.11646526785
32457.68351572778,18761.13551834102
32457.68982953671,19047.65127485017
32457.69613525585,19322.93798965274
32457.70243622771,19586.80382084538
32457.70874588032,19839.47233055174
32457.71506192686,20080.52625774546
32457.72135395683,20308.61718497365
32457.72764075308,20524.31796289188
32457.73393626292,20727.94784156773
32457.74022012147,20918.74852096097
32457.74650645402,21097.10567088491
32457.75279515118,21262.96531967642
32457.7590905195,21416.40750430165
32457.76537361605,21557.00674114175
32457.7716587235,21685.15487400784
32457.77793874628,21800.77516355685
32457.78421612005,21904.0071969851
32457.79049053954,21994.94337858609
32457.79675539921,22073.61075997179
32457.80301788075,22140.22231446668
32457.80928220148,22194.91168152292
32457.81554077054,22237.70735021231
32457.82179063697,22268.70770304829
32457.8280401355,22288.04948866407
32457.83428513827,22295.79429404853
32457.84053397567,22292.0050632301
32457.8467792813,22276.72551825455
32457.85302233063,22249.99771502028
32457.85926617866,22211.83108166872
32457.86550386827,22162.29124111226
32457.87174123949,22101.34882058671
32457.87797729972,22029.0094559898
32457.88421171064,21945.27063338884
32457.8904456361,21850.10409738387
32457.89667832095,21743.50616190904
32457.90291076338,21625.44517071062
32457.90914125037,21495.94533286733
32457.91537227482,21354.95205985033
32457.9215992443,21202.58339520931
32457.92783186555,21038.61644790954
32457.93406314331,20863.26058983788
32457.94030039872,20676.35604837006
32457.94652799542,20478.46521953491
32457.95275821926,20269.32835852737
32457.9589920831,20049.03656569391
32457.96522019034,19818.10144480329
32457.97144985592,19576.46993924186
32457.97769147899,19323.94587224002
32457.98393233439,19061.29182928681
32457.99016917388,18788.9642814716
32457.99641237871,18506.84318111886
32458.00266283402,18215.2239584523
32458.00890552894,17915.19812635949
32458.01516222993,17606.11702848175
32458.02140647373,17289.70879483935
32458.02766837306,16964.87218179804
32458.03393247953,16632.81151121698
32458.04018651135,16294.6269379488
32458.04645450735,15949.44156177292
32458.05272602288,15598.22175911441
32458.05899449281,15241.73456286295
32458.06526507223,14880.0668589475
32458.07153598614,14513.67256921151
32458.07781671555,14142.3151960463
32458.08408380254,13767.68592567849
32458.09035639239,13388.92055573892
32458.09663250618,13006.37583368433
32458.10291445814,12620.12367991387
32458.10919538221,12230.78160065503
32458.11547951694,11838.26710307766
32458.12176813638,11442.66555497612
32458.12805426788,11044.58004327254
32458.13433887763,10644.12173645634
32458.14062248783,10241.44322191573
32458.14690562365,9836.723257211863
32458.15319065554,9430.062744139941
32458.15947402635,9022.0070378702
32458.16575848582,8612.776865743206
32458.17204204622,8203.012352447793
32458.17832451408,7793.383684016332
32458.18460822768,7384.587007347644
32458.19088866332,6978.011962040614
32458.1971690612,6574.863781391069
32458.2034472368,6177.112383582939
32458.20972218479,5787.182515499268
32458.21600157104,5407.666519317173
32458.22227434536,5043.180071322923
32458.22853679577,4698.934606223597
32458.23481055671,4380.161334225994
32458.24107302859,4095.92731651944
32458.2473356186,3855.010651417396
32458.25359207821,3667.949362355268
32458.25984892253,3544.688488867542
32458.26610112121,3493.527252429307
32458.2723437182,3518.628193229351
32458.27858641567,3619.17610498639
32458.28482639568,3789.630822676434
32458.29106797482,4021.398948376907
32458.29731820579,4304.845980955733
32458.3035462099,4628.604888705064
32458.30978218422,4985.3515197773
32458.31600750415,5366.612993667653
32458.32224731798,5767.854161527679
32458.32846718128,6181.900709892214
32458.33469224918,6606.378381870842
32458.34090582856,7036.894294522064
32458.34713356441,7472.572681616037
32458.35333641697,7908.497812324054
32458.35955526791,8345.735274087156
32458.36576599571,8781.093329676785
32458.37198043133,9214.156057014205
32458.37819134558,9643.383806287122
32458.38439060907,10067.37299977469
32458.39058788503,10486.09769061965
32458.39678400653,10899.04829479458
32458.40298139523,11305.93010890591
32458.40917840707,11706.27737639082
32458.41537669365,12099.92557518777
32458.42157447829,12486.56629775265
32458.4277750299,12866.27043749516
32458.43397362723,13238.67402259892
32458.44016713129,13603.57413305948
32458.44636299888,13961.42678099397
32458.45256079106,14312.24180912575
32458.45876513111,14656.33240546562
32458.4649672754,14993.28879005448
32458.47116967962,15323.34013006578
32458.47736398374,15646.15057838621
32458.48356810581,15962.74534051082
32458.48977771702,16272.96617159617
32458.49599183321,16576.82368726377
32458.50221371544,16874.51549984453
32458.50843263126,17165.55818363165
32458.5146624745,17450.60538958029
32458.52087363973,17728.30098645759
32458.52707504723,17999.04571288671
32458.53330037525,18264.21441875713
32458.53951936066,18522.38519487857
32458.5457393302,18773.73389186981
32458.55198064708,19018.87663626765
32458.55821740735,19256.5668267653
32458.56444904234,19486.57084944121
32458.57069713031,19709.40920981894
32458.57693637095,19923.88790790826
32458.58316868878,20129.80881958724
32458.58940763196,20327.31204753577
32458.59564202073,20515.72351561997
32458.60189196569,20695.30757269847
32458.60813421112,20865.06209916891
32458.61437684446,21024.91643671574
32458.62062900807,21174.7871772848
32458.6268803888,21314.13088784674
32458.63313157664,21442.71228303557
32458.63938382377,21560.33173393966
32458.64563656272,21666.78207591782
32458.6518883831,21761.88094975332
32458.65813793513,21845.49106238937
32458.66438982134,21917.58243946583
32458.67063673743,21978.02012696721
32458.67688974117,22026.88148099467
32458.68314688852,22064.12540526775
32458.68939490292,22089.71558299022
32458.69563476085,22103.75530110469
32458.70187846332,22106.35324528342
32458.70812104763,22097.58412527166
32458.71436537457,22077.53698798154
32458.72060659243,22046.33232467044
32458.72684549837,22004.08454515061
32458.7330884518,21950.849060836
32458.73932504153,21886.81945615755
32458.74555467261,21812.12795319304
32458.75178570616,21726.77224217755
32458.75801211528,21630.91592400571
32458.76423324463,21524.65426889053
32458.77046747377,21407.70138092383
32458.77667700412,21280.83033088315
32458.78288067611,21143.75475215316
32458.78910334025,20995.90271525211
32458.79531446487,20837.97995415919
32458.80152127177,20669.8317111634
32458.80771721185,20491.65477695227
32458.81391803706,20302.98682746368
32458.82010866886,20104.27234883102
32458.82629482881,19895.33623857
32458.832490371,19675.67221308775
32458.83867569015,19445.95691867856
32458.84486111357,19205.82054764725
32458.85103975933,18955.54754376299
32458.85721644042,18694.98123104177
32458.86339373613,18424.05181632575
32458.86956975477,18142.90260237564
32458.87574538803,17851.58244071329
32458.88191901381,17550.28903707959
32458.8880903077,17239.19717882778
32458.8942604312,16918.44093757735
32458.90042977451,16588.22707740944
32458.90659754291,16248.86601051926
32458.91276529117,15900.57954418532
32458.91893392538,15543.6603936158
32458.92510012677,15178.69107483764
32458.93126995476,14805.73891417528
32458.93743424573,14425.82815580323
32458.94359721169,14039.21400069551
32458.94976101486,13646.29720052793
32458.95592350619,13247.78015463868
32458.96209793527,12843.38313932784
32458.96826640364,12434.88345370637
32458.97443273235,12022.66518503373
32458.98060883347,11606.56669823175
32458.98678434123,11187.93009460767
32458.99295756894,10767.52795166283
32458.99913803781,10345.37173148424
32459.00531709714,9922.717984153009
32459.01149630776,9500.133567940233
32459.01767552523,9078.313692604834
32459.0238579889,8657.743665832495
32459.03004579853,8239.022895135202
32459.03622739465,7823.720715733064
32459.04241458628,7411.904646238879
32459.048606406,7004.616442798626
32459.05481045782,6602.495911969112
32459.0610014007,6208.506088954216
32459.06719696201,5823.103272853517
32459.07339561165,5448.372793310999
32459.07959445567,5086.967554046915
32459.08579324068,4742.016829047514
32459.0919990096,4417.097304613731
32459.09821370711,4117.145633471368
32459.10442239769,3849.001387905788
32459.11064117977,3619.258418899562
32459.11685889255,3436.517822867648
32459.12307658372,3308.920751749026
32459.1292950242,3243.456254771273
32459.13551518172,3244.46811356228
32459.14173329609,3312.490227099507
32459.14795439005,3444.244651894832
32459.15417413357,3633.361205108876
32459.16039566618,3872.123698243935
32459.16661730016,4152.475897311706
32459.17283884301,4467.045938575667
32459.17906006274,4809.480370126867
32459.1852823503,5174.598061988288
32459.19150290705,5557.937669869553
32459.19772170825,5955.991910351338
32459.203937603,6365.816067637401
32459.21014745366,6784.814633848111
32459.21636166039,7211.689657715786
32459.22256998167,7644.018127003547
32459.22878774715,8081.359919733555
32459.23499445659,8520.9185152106
32459.24120009162,8962.159874748544
32459.24740939986,9404.282877832773
32459.25361003986,9845.345354993497
32459.25981112415,10284.99715052417
32459.26600141122,10721.50448162543
32459.27219280884,11154.8242348654
32459.27836797279,11582.92066735024
32459.28456336044,12007.53064934196
32459.29073525615,12424.93079365952
32459.29691797978,12836.78077198589
32459.30310383205,13241.92256502586
32459.30927509873,13638.65042301984
32459.31544088043,14027.0811047965
32459.32159983985,14406.70990113962
32459.3277742174,14778.50319168018
32459.33394256321,15140.82045037535
32459.34009885081,15493.07637747174
32459.34625606493,15835.82244515931
32459.35241413032,16168.88472360595
32459.35856797999,16491.87948568217
32459.36471243478,16804.4940733914
32459.3708577513,17107.23717833639
32459.37699930297,17399.88939895236
32459.38313654837,17682.47655458314
32459.38927758396,17955.43080806318
32459.39541853145,18218.65045880946
32459.40155453076,18472.03545654615
32459.40769004471,18715.89148950804
32459.41382540237,18950.34980791582
32459.41996029393,19175.5206691994
32459.42609356214,19391.48707546066
32459.43222767861,19598.45502014553
32459.4383578007,19796.37829986209
32459.44449073052,19985.57945722578
32459.45061794754,20165.88940212047
32459.45675563242,20337.8467336686
32459.46289987849,20501.36152784143
32459.46902608929,20655.83994957632
32459.47516930312,20802.18430725013
32459.48132183227,20940.15206957002
32459.48746388177,21069.27608950016
32459.49359561829,21189.55686071757
32459.49973828716,21301.34302015674
32459.50589594079,21404.56808834721
32459.51204540756,21498.72338903262
32459.51819508417,21583.83617313949
32459.52435812689,21659.92797192989
32459.53052478902,21726.69976825398
32459.53668780191,21783.92657342635
32459.5428531023,21831.51884266431
32459.54902483012,21869.34282760548
32459.55518594785,21897.1662519056
32459.56134574125,21914.93340889308
32459.56751415296,21922.54344773805
32459.57368895507,21919.8631411712
32459.57985994248,21906.81901568858
32459.58603805678,21883.33242878614
32459.59221475723,21849.40043786564
32459.59839108382,21805.02813787972
32459.60457145916,21750.20811747706
32459.61075486802,21684.99198015764
